Date,Open,High,Low,Close,Volume,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12
2021-09-15,10750.0,10910.0,10570.0,10670.0,67305200.0,0.15,0.85,0.25,0.35,0.55,0.15,0.6,0.45,0.4,0.3,0.05,0.1
2021-09-18,10620.0,10760.0,10140.0,10210.0,85884770.0,-0.35,0.85,-0.25,0.45,0.65,0.25,0.55,0.5,0.2,0.15,-0.3,-0.4
2021-09-19,10000.0,10350.0,9700.0,9980.0,80626249.0,-0.23,0.85,0.11,0.38,0.58,0.28,0.62,0.46,0.29,0.21,-0.15,-0.18
2021-09-20,10040.0,10230.0,10000.0,10100.0,47518231.0,0.45,0.9,0.55,0.25,0.7,0.35,0.65,0.3,0.5,0.4,0.2,0.3
2021-09-21,10250.0,10300.0,9830.0,10060.0,114198135.0,0.15,0.9,0.45,0.25,0.55,0.35,0.6,0.3,0.4,0.25,0.1,0.05
2021-09-22,10280.0,10560.0,10010.0,10400.0,127325102.0,0.15,0.85,0.2,0.35,0.55,0.25,0.6,0.45,0.4,0.3,0.05,0.1
2021-09-25,10920.0,10920.0,10880.0,10920.0,167851770.0,0.15,0.9,0.1,0.5,0.7,0.3,0.6,0.4,0.4,0.3,0.1,0.2
2021-09-26,11100.0,11270.0,10700.0,11000.0,106253821.0,0.15,0.85,0.25,0.35,0.55,0.3,0.6,0.45,0.4,0.3,0.1,0.05
2021-09-28,11200.0,11500.0,11010.0,11230.0,83328605.0,0.15,0.85,0.25,0.35,0.55,0.15,0.6,0.3,0.4,0.25,0.05,0.1
2021-09-29,11130.0,11340.0,10920.0,11150.0,71321016.0,0.15,0.85,0.25,0.35,0.55,0.3,0.6,0.45,0.4,0.3,0.05,0.1
2021-10-02,11700.0,11700.0,11400.0,11630.0,118625859.0,0.45,0.9,0.55,0.35,0.7,0.4,0.6,0.3,0.5,0.4,0.2,0.3
2021-10-03,11770.0,11780.0,11150.0,11490.0,129639801.0,-0.2,0.9,0.1,0.3,0.7,0.4,0.6,0.5,0.2,0.1,-0.3,-0.4
2021-10-04,11390.0,11730.0,11260.0,11550.0,104226920.0,-0.15,0.85,0.1,0.3,0.55,0.4,0.6,0.45,0.25,0.15,-0.2,-0.3
